link,top_blue,top_red,jung_blue,jung_red,mid_blue,mid_red,ad_blue,ad_red,support_blue,support_red,kda_top_blue,kda_top_red,kda_jungle_blue,kda_jungle_red,kda_mid_blue,kda_mid_red,kda_ad_blue,kda_ad_red,kda_sp_blue,kda_sp_red,gold_difference,turret_blue,turret_red,dragon_blue,dragon_red,blue_heralds,red_heralds,team_win
/match/lan/1382469336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382466019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382463341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382452101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382868265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382862893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382865044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382837828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382832649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382413205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382407999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382407304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382396187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382388816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382827684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382786463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382779232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382774897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382775137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382383433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382384055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382375363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382369124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382360164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382762367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382763310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382749830,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382745065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382699712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382347878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382344123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382321304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382318155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382307384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382697004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382689619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382674797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382670364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382662493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382296777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382295612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382282495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382273057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382265426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382663247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382652965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382652338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382633925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382632605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382252298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382227980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382211857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382211807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382208467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382606234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382599406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382569465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382557276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382538800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382203645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382186671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382168994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382163469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382151576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382535784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382510493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382504449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382499718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382497677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382124923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382126363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382124031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382121077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382094798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382499375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382486404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382484461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382473545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382470915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382084624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382082351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382059660,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382025363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382008932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382468302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382456184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382453758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382451758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382446588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381958511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381952937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381954182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381947395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381945309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382438357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382430832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382428666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382427693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382425224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381938695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381937469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381904626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381895527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381890514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382422769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382418765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382414675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382416369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382414074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381891284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381881522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381877663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381874411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381866094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382411428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382406072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382399982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382401403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382401098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381864761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381857513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381856398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381855278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381843584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382393212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382387825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382383812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382380641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382375218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381828505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381827141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381806393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381790012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381783302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382365335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382363561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382352792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382336679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382334570,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381784058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381776577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381772125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381757368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381755475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382331353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382330078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382327432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382315591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382313866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381737193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381722665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381719448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381705990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381690348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382311242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382307020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382293602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382284541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382282378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381685439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381672106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381665441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381655721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381655090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382273799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382272566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382264650,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382263176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382255964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381640495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381641105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381636173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381628630,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381619620,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382251932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382247291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382240667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382234169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382234088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381563940,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381555669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381556048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381534401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381519084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382229736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382221896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382217292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382215411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382210729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381516571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381498849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381488967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381484894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381486538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382203376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382197951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382195503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382188068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382174953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381480883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381468819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381443247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381441102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381418781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382176455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382170399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382155989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382156648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382153138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381414083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381394897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381396496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381396281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381384275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382148460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382140685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382133729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382130494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382116943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381379829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381358799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381336770,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381338249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381291991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382116777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382117491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382101656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382088919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382090109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381289883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381207838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381199763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381199056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381191616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382083420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382058276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382053604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382049114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382045991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381167530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381160553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381155579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381152849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1381143985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382045528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382033460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382013081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382012118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/lan/1382009024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1293006033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1293002659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292990982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292987497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292959167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1293000975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1293001868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1293002093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292958740,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292961416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1293001854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1293001680,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292934614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292928924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292925209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292953972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292952495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292951004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292944610,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292933002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292958354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292947896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292946624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292947406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292945411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292922029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292883675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292880459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292877432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292864202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292925975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292930069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292928103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292916318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292916113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292942874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292940634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292929767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292931310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292926305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292815792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292814290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292812496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292804017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292790129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292911886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292908032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292893738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292881828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292884455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292912764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292913290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292905408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292904100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292902478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292775010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292755869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292755631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292748808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292742536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292879794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292879595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292869798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292867069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292861869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292902436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292897574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292897522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292898032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292895267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292743160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292697760,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292680750,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292674806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292664137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292863526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292849606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292851352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292849574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292838917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292884020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292870755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292864836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292861593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292860871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292659651,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292650639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292650118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292646627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292634755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292836876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292836398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292831012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292827394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292824700,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292858073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292853853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292854466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292846986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292846948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292629664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292614423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292583188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292565303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292551427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292820455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292822082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/match/las/1292816024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
