link,top_blue,top_red,jung_blue,jung_red,mid_blue,mid_red,ad_blue,ad_red,support_blue,support_red,gold_difference_at_20_minutes,turret_difference_at_20_minutes,dragon_difference_at_20_minutes,KDA_blue,KDA_red,Blue_Heralds_killed,Red_Heralds_killed,Team_Win,kda_top_blue,kda_top_red,kda_jungle_blue,kda_jungle_red,kda_mid_blue,kda_mid_red,kda_ad_blue,kda_ad_red,kda_sp_blue,kda_sp_red
/match/eune/3358901817,Aatrox,Irelia,Veigar,Rell,Lucian,Azir,Nami,Aphelios,Nocturne,Xin Zhao,4197.0,1.0,0.0,43 / 30 / 65,30 / 44 / 41,0,1,blue,0.33,10.0,1.33,2.0,4.25,0.83,8.5,1.29,1.5,1.86
/match/eune/3358892600,Kennen,Teemo,Jarvan IV,Poppy,Ahri,Xerath,Jinx,Xayah,Yuumi,Senna,5821.0,4.0,0.0,35 / 24 / 61,24 / 35 / 45,0,2,blue,5.0,0.75,5.0,1.2,6.0,1.25,3.0,1.5,4.5,1.2
/match/eune/3358899159,Jarvan IV,Tryndamere,Hecarim,Vladimir,Vex,Sejuani,Aphelios,Ezreal,Thresh,Janna,-3982.0,-2.0,-1.0,14 / 26 / 14,26 / 14 / 32,1,0,red,1.0,0.8,6.0,7.0,1.0,0.0,0.4,4.5,0.8,5.5
/match/eune/3358876639,Syndra,Corki,Nocturne,Braum,Varus,Kennen,Malphite,Kai'Sa,Rakan,Poppy,-1921.0,0.0,-3.0,24 / 35 / 26,35 / 25 / 65,1,1,red,1.0,5.5,4.0,4.33,1.4,1.86,2.0,1.0,1.29,6.0
/match/eune/3358867932,Zed,Pantheon,Shyvana,Wukong,LeBlanc,Ziggs,Vayne,Cho'Gath,Thresh,Senna,7199.0,1.0,3.0,39 / 17 / 41,17 / 39 / 22,2,0,blue,4.5,0.5,6.0,0.17,6.0,0.6,3.5,1.25,2.0,2.67
/match/eune/3358874482,Yone,Shen,Jarvan IV,Hecarim,Ahri,Kassadin,Twitch,Aphelios,Karma,Blitzcrank,2445.0,1.0,0.0,27 / 35 / 41,35 / 27 / 57,1,1,red,1.5,2.0,1.83,3.0,2.0,1.0,7.0,1.67,8.0,1.8
/match/eune/3358869505,Shen,Darius,Talon,Nunu & Willump,LeBlanc,Malzahar,Karthus,Xayah,Nami,Yuumi,-1194.0,-2.0,-1.0,34 / 37 / 58,37 / 34 / 67,0,1,red,1.33,3.0,2.5,1.8,5.0,1.67,1.43,2.2,1.25,6.0
/match/eune/3358857047,Teemo,Aatrox,Lillia,Hecarim,Ziggs,Veigar,Jhin,Ezreal,Pyke,Xerath,-3205.0,-2.0,-2.0,27 / 44 / 30,44 / 27 / 32,2,0,red,0.5,1.0,1.25,4.0,2.25,1.0,2.25,2.75,1.57,1.57
/match/eune/3358839031,Gnar,Jayce,Kayn,Kha'Zix,Yone,Orianna,Xayah,Kai'Sa,Xerath,Lux,-1654.0,3.0,-3.0,22 / 39 / 12,39 / 22 / 51,0,1,red,3.5,0.6,1.33,10.0,1.2,1.0,0.67,2.75,0.67,8.0
/match/eune/3358839859,Gragas,Sion,Evelynn,Wukong,Orianna,Viktor,Vayne,Ezreal,Leona,Janna,-3831.0,-3.0,1.0,25 / 35 / 25,35 / 25 / 57,0,1,red,1.0,5.0,4.0,1.0,1.0,2.25,1.8,1.4,2.33,2.67
/match/eune/3358831963,Akali,Darius,Rengar,Fiddlesticks,Yone,Zoe,Kog'Maw,Ezreal,Yuumi,Karma,-2554.0,0.0,0.0,41 / 32 / 51,32 / 41 / 52,1,1,blue,9.0,2.75,1.0,9.0,1.0,0.75,0.5,3.67,2.67,6.0
/match/eune/3358838413,Mordekaiser,Jax,Rek'Sai,Evelynn,Ahri,Lux,Ezreal,Draven,Karma,Pyke,1610.0,-2.0,2.0,36 / 15 / 48,15 / 36 / 19,1,1,blue,3.0,0.4,4.67,2.5,4.5,1.33,4.5,1.5,3.0,2.0
/match/eune/3358838299,Kayn,Fiora,Hecarim,Xin Zhao,Ahri,Lissandra,Samira,Zeri,Nautilus,Lulu,-2030.0,0.0,2.0,26 / 39 / 51,39 / 26 / 64,0,2,red,0.4,5.0,5.0,5.5,5.0,3.0,2.5,1.33,3.0,1.5
/match/eune/3358824453,Illaoi,Singed,Viego,Pantheon,Xerath,Diana,Miss Fortune,Ezreal,Leona,Senna,-4479.0,0.0,-2.0,19 / 38 / 19,38 / 19 / 45,0,2,red,0.8,0.5,1.4,6.5,1.5,3.5,0.8,4.5,3.0,4.0
/match/eune/3358820450,Volibear,Tryndamere,Jarvan IV,Zed,Irelia,Aurelion Sol,Lucian,Caitlyn,Yuumi,Pantheon,-390.0,-1.0,0.0,42 / 35 / 42,35 / 42 / 51,2,0,blue,0.83,0.8,4.67,3.33,1.6,1.5,1.75,3.33,4.5,1.4
/match/eune/3358825074,Fiora,Dr. Mundo,Vi,Jarvan IV,Cho'Gath,Rumble,Ezreal,Twitch,Heimerdinger,Lulu,-1022.0,1.0,-1.0,31 / 46 / 30,46 / 32 / 87,2,0,red,2.0,0.0,2.5,2.17,3.0,2.0,1.0,3.2,1.43,4.67
/match/eune/3358819413,Singed,Riven,Rengar,Master Yi,Swain,Talon,Ziggs,Ezreal,Senna,Xerath,-5979.0,-2.0,-2.0,22 / 41 / 29,41 / 22 / 33,0,2,red,0.8,1.75,1.5,3.0,0.67,4.0,1.33,0.75,1.5,6.0
/match/eune/3358797830,Garen,Cassiopeia,Zac,Amumu,Lux,Zed,Twitch,Jinx,Bard,Vel'Koz,-2607.0,-1.0,-1.0,21 / 37 / 26,36 / 21 / 49,2,0,red,1.5,0.67,1.6,6.0,4.0,1.5,1.33,2.5,1.17,3.33
/match/eune/3358792827,Mordekaiser,Shen,Zac,Pantheon,Akali,Quinn,Jinx,Nilah,Milio,Heimerdinger,-756.0,1.0,-3.0,26 / 42 / 35,42 / 26 / 53,2,0,red,1.0,0.5,4.33,4.0,2.2,1.8,1.0,1.75,2.0,3.33
/match/eune/3358792338,Camille,Vladimir,Fiddlesticks,Kha'Zix,Yone,Azir,Seraphine,Jhin,Karma,Yuumi,2608.0,1.0,2.0,36 / 22 / 59,21 / 36 / 32,1,1,blue,2.0,6.0,7.0,4.0,1.6,0.75,1.33,1.67,4.0,2.0
/match/eune/3358785006,Teemo,Aatrox,Wukong,Hecarim,Malzahar,Annie,Caitlyn,Lucian,Senna,Thresh,-6834.0,-4.0,-2.0,23 / 44 / 42,44 / 23 / 55,0,2,red,0.33,4.0,1.75,6.0,1.0,13.0,1.5,5.0,0.57,5.0
/match/eune/3358786841,Irelia,Shen,Nunu & Willump,Nocturne,Aurelion Sol,LeBlanc,Jinx,Xayah,Alistar,Rakan,-7382.0,-1.0,-1.0,33 / 40 / 71,40 / 33 / 52,1,1,blue,0.0,12.0,1.29,9.0,1.2,9.0,1.57,4.0,1.33,2.8
/match/eune/3358789296,Sion,Sett,Zac,Vi,Taliyah,Kayle,Ezreal,Kai'Sa,Lux,Zyra,197.0,1.0,1.0,36 / 24 / 71,24 / 36 / 27,1,1,blue,1.5,1.5,2.75,3.5,8.0,1.0,2.0,2.4,1.29,5.5
/match/eune/3358783347,Dr. Mundo,Nocturne,Lee Sin,Jarvan IV,Ahri,Sylas,Zeri,Jinx,Thresh,Renata Glasc,2084.0,1.0,0.0,26 / 34 / 50,34 / 26 / 70,0,2,red,1.67,1.33,4.0,4.5,10.0,1.5,9.0,1.67,1.6,1.2
/match/eune/3358779494,Kayle,Malphite,Hecarim,Graves,Vladimir,Gangplank,Kai'Sa,Jinx,Blitzcrank,Taric,-5895.0,-3.0,-3.0,33 / 36 / 49,36 / 33 / 62,0,2,blue,1.0,4.0,2.75,1.33,0.86,3.33,1.25,5.5,1.33,7.0
/match/eune/3358772572,Skarner,Fiora,Jarvan IV,Diana,Vladimir,Qiyana,Draven,Tristana,Renata Glasc,Thresh,-4633.0,-1.0,-3.0,31 / 31 / 60,31 / 31 / 44,0,2,blue,0.67,8.0,1.2,2.33,1.0,3.33,2.0,7.0,0.67,4.33
/match/eune/3358771476,Jax,Illaoi,Nocturne,Evelynn,Vladimir,Yone,Twitch,Jinx,Bard,Alistar,3657.0,0.0,2.0,30 / 19 / 36,19 / 30 / 21,0,1,blue,5.0,0.4,2.0,2.5,4.0,1.0,3.0,2.0,1.0,4.0
/match/eune/3358772453,Sion,Yone,Kha'Zix,Graves,Lux,Lissandra,Caitlyn,Karthus,Swain,Senna,-8297.0,-5.0,-2.0,26 / 40 / 33,40 / 26 / 53,0,2,red,0.83,3.33,1.25,8.0,1.0,1.25,8.0,2.25,6.5,1.5
/match/eune/3358742576,Sylas,Dr. Mundo,Fiddlesticks,Kayn,Jayce,Cho'Gath,Miss Fortune,Ezreal,Janna,Sona,-3084.0,0.0,0.0,24 / 31 / 34,31 / 24 / 48,0,2,red,1.33,9.0,1.5,4.0,1.75,1.4,3.0,3.0,3.0,4.0
/match/eune/3358732786,Sion,Cho'Gath,Vi,Nocturne,Zed,Aurelion Sol,Xayah,Sivir,Morgana,Milio,12600.0,5.0,2.0,36 / 15 / 47,14 / 36 / 14,1,0,blue,2.67,0.75,4.5,0.57,4.33,0.67,6.0,0.33,7.0,1.0
/match/eune/3358726897,Zed,Darius,Trundle,Rengar,Maokai,Vladimir,Jinx,Samira,Sion,Senna,1076.0,1.0,2.0,34 / 33 / 51,33 / 34 / 34,1,1,red,9.0,1.0,7.0,0.8,8.5,0.25,15.0,0.43,1.0,3.0
/match/eune/3358733324,Jax,Fiora,Gragas,Vi,Fizz,Kassadin,Twitch,Kai'Sa,Milio,Vel'Koz,10557.0,4.0,1.0,39 / 19 / 56,19 / 39 / 35,1,1,blue,2.0,0.57,9.0,0.8,4.0,0.8,3.25,0.75,14.0,1.67
/match/eune/3358731195,Rumble,Wukong,Jarvan IV,Kha'Zix,Zed,Viktor,Jinx,Jhin,Milio,Senna,6636.0,4.0,0.0,39 / 14 / 59,13 / 40 / 14,0,2,blue,1.67,1.0,8.0,1.67,3.0,0.57,4.0,0.75,12.0,0.75
/match/eune/3358721032,Wukong,Zac,Rek'Sai,Fiddlesticks,Quinn,Gangplank,Zeri,Jhin,Sylas,Xerath,590.0,-1.0,3.0,42 / 27 / 40,26 / 42 / 37,2,0,blue,1.5,2.0,12.0,1.8,2.67,1.25,2.0,1.8,1.5,1.2
/match/eune/3358718620,Jax,Sion,Taliyah,Kai'Sa,Talon,Vladimir,Jinx,Master Yi,Lulu,Pyke,8826.0,4.0,1.0,45 / 27 / 68,27 / 45 / 34,0,2,blue,0.75,1.33,16.0,0.71,2.0,3.0,2.6,1.0,14.0,1.17
/match/eune/3358708857,Kayle,Yasuo,Rek'Sai,Udyr,Irelia,Annie,Ezreal,Xayah,Neeko,Rakan,-6733.0,-1.0,-3.0,14 / 30 / 16,30 / 14 / 45,0,2,red,1.0,2.0,2.67,3.33,0.83,4.5,5.0,4.5,1.0,10.0
/match/eune/3358706925,Kennen,Malphite,Kayn,Jarvan IV,Shen,Ekko,Kai'Sa,Miss Fortune,Rakan,Thresh,-1154.0,-2.0,-1.0,20 / 30 / 36,30 / 21 / 57,1,1,red,0.0,1.0,2.0,5.0,0.75,3.33,1.25,2.5,2.5,4.0
/match/eune/3358705823,Malzahar,Sion,Kayn,Zac,Lissandra,Vladimir,Caitlyn,Ezreal,Zoe,Taric,92.0,1.0,0.0,53 / 38 / 84,38 / 54 / 49,1,1,blue,1.14,2.0,2.0,3.0,3.5,0.33,1.5,3.67,1.8,2.2
/match/eune/3358695242,Jayce,Katarina,Evelynn,Lillia,Ashe,Mordekaiser,Ezreal,Caitlyn,Rakan,Janna,-2039.0,-2.0,-3.0,17 / 35 / 24,35 / 17 / 33,0,1,red,0.67,2.67,1.5,8.0,0.78,2.75,7.0,1.33,7.0,3.0
/match/eune/3358689499,Camille,Maokai,Vi,Poppy,Veigar,Syndra,Zeri,Aphelios,Lulu,Thresh,4942.0,2.0,1.0,37 / 25 / 54,25 / 37 / 49,2,0,blue,2.0,4.5,1.2,3.0,2.33,4.0,3.0,3.25,2.75,1.33
/match/eune/3358685721,Nunu & Willump,Janna,Vladimir,Riven,Malphite,Rumble,Caitlyn,Sylas,Morgana,Yasuo,-4650.0,1.0,0.0,32 / 54 / 49,53 / 32 / 66,1,0,red,1.8,3.33,1.25,2.33,1.0,5.0,1.5,3.33,2.0,2.2
/match/eune/3358687150,Darius,Ornn,Anivia,Kayn,Jarvan IV,Vladimir,Kai'Sa,Jinx,Pyke,Bard,-5742.0,-3.0,-1.0,18 / 29 / 26,29 / 18 / 44,1,1,red,5.0,0.5,0.33,4.0,0.67,7.0,1.5,2.33,8.0,3.0
/match/eune/3358678804,Ornn,Shen,Skarner,Kha'Zix,Ahri,Zoe,Tristana,Twitch,Pyke,Milio,6420.0,2.0,2.0,40 / 24 / 60,24 / 40 / 39,2,0,blue,9.0,2.67,7.0,1.14,1.0,3.0,10.0,1.25,2.17,1.5
/match/eune/3358684138,Malphite,Rumble,Nunu & Willump,Rengar,Karthus,Aurelion Sol,Vayne,Xayah,Blitzcrank,Zilean,-5360.0,-3.0,1.0,20 / 45 / 23,45 / 20 / 70,1,0,red,4.0,0.2,2.67,3.33,0.88,14.0,0.8,2.67,2.0,3.67
/match/eune/3358670919,Wukong,Jax,Shaco,Jinx,Syndra,Vladimir,Aphelios,Trundle,Soraka,Milio,-3973.0,0.0,-2.0,1 / 15 / 1,15 / 1 / 22,2,0,red,0.0,4.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,2.0
/match/eune/3358660962,Irelia,Shen,Hecarim,Bel'Veth,Diana,Vladimir,Ezreal,Kai'Sa,Thresh,Senna,3777.0,3.0,-2.0,36 / 50 / 42,50 / 36 / 78,2,0,red,0.89,3.0,3.0,2.0,2.5,1.29,2.5,3.0,1.8,1.14
/match/eune/3358664632,Mordekaiser,Lee Sin,Sion,Hecarim,Zed,Syndra,Jinx,Veigar,Blitzcrank,Alistar,8166.0,3.0,0.0,43 / 20 / 53,18 / 43 / 21,2,0,blue,7.0,0.2,2.0,0.83,12.0,0.67,2.67,1.75,13.0,0.6
/match/eune/3358660169,Pantheon,Lee Sin,Gragas,Kha'Zix,Jax,Talon,Jinx,Karthus,Pyke,Karma,5860.0,2.0,0.0,46 / 25 / 49,25 / 46 / 33,2,0,blue,3.0,0.29,2.33,1.6,4.5,1.5,3.33,1.25,3.0,1.5
/match/eune/3358658426,Olaf,Shen,Ekko,Udyr,Neeko,Zoe,Vayne,Kai'Sa,Alistar,Thresh,7228.0,4.0,-1.0,33 / 44 / 42,44 / 33 / 98,1,0,red,6.0,1.4,4.33,1.4,7.0,1.2,0.2,6.0,1.75,2.0
/match/eune/3358640007,Fiora,Sett,Lillia,Sejuani,Vel'Koz,Jinx,Jhin,Swain,Soraka,Seraphine,4129.0,-2.0,0.0,32 / 23 / 43,23 / 32 / 38,2,0,blue,11.0,0.0,7.0,1.75,1.67,1.2,0.75,3.33,1.0,5.5
/match/eune/3358643786,Gwen,Sett,Kha'Zix,Zac,Fizz,Pantheon,Kai'Sa,Ezreal,Milio,Ashe,-10339.0,-8.0,-1.0,19 / 32 / 30,32 / 19 / 44,0,2,red,2.33,2.67,9.0,8.0,0.71,15.0,0.33,1.5,1.5,1.5
/match/eune/3358626751,Gwen,Gangplank,Hecarim,Rengar,Akshan,Irelia,Jhin,Yasuo,Karma,Vel'Koz,-7099.0,-2.0,-3.0,46 / 50 / 55,50 / 46 / 47,0,2,blue,1.4,1.8,1.29,11.0,1.5,2.25,0.75,3.75,0.86,8.0
/match/eune/3358634250,Dr. Mundo,Gwen,Lee Sin,Kha'Zix,Lissandra,Nasus,Varus,Ezreal,Annie,Tahm Kench,827.0,1.0,-2.0,39 / 40 / 56,40 / 39 / 62,2,0,red,1.25,1.75,1.33,1.8,8.0,6.0,2.0,0.62,3.33,4.33
/match/eune/3358618728,Irelia,Jax,Nocturne,Kha'Zix,Anivia,Poppy,Xayah,Kai'Sa,Thresh,Karma,781.0,1.0,-2.0,29 / 42 / 40,42 / 29 / 52,2,0,red,0.67,9.0,1.5,7.0,1.4,2.0,3.33,1.6,1.67,2.17
/match/eune/3358616940,Kled,Malphite,Kayn,Master Yi,LeBlanc,Viktor,Darius,Kog'Maw,Braum,Milio,6043.0,3.0,3.0,40 / 24 / 55,24 / 40 / 40,1,1,blue,1.75,1.67,10.0,0.75,6.0,1.25,8.0,1.33,2.0,3.0
/match/eune/3358620527,Teemo,Garen,Vi,Rammus,Talon,Akshan,Caitlyn,Kog'Maw,Milio,Lulu,-1182.0,1.0,1.0,16 / 30 / 16,30 / 16 / 43,0,1,red,0.5,2.5,2.0,6.0,1.0,1.5,1.33,2.0,4.0,5.0
/match/eune/3358614755,Yorick,Garen,Jarvan IV,Evelynn,Viktor,Vladimir,Zeri,Samira,Lulu,Rell,-1722.0,1.0,2.0,17 / 34 / 18,34 / 17 / 44,1,1,red,0.5,3.0,1.5,6.0,0.67,10.0,3.33,0.43,2.0,3.67
/match/eune/3358621310,Jax,Shen,Nidalee,Kha'Zix,Lux,Cassiopeia,Kai'Sa,Jinx,Taric,Zyra,8377.0,3.0,0.0,39 / 21 / 47,21 / 39 / 25,2,0,blue,1.2,4.0,5.0,0.78,10.0,0.17,3.33,1.75,3.0,1.0
/match/eune/3358623183,Malphite,Sylas,Udyr,Master Yi,Diana,Syndra,Seraphine,Jinx,Nami,Lulu,4388.0,4.0,1.0,57 / 25 / 106,24 / 57 / 36,2,0,blue,1.0,1.71,6.5,2.0,2.25,0.6,6.0,0.6,6.5,1.67
/match/eune/3358612615,Riven,Irelia,Diana,Maokai,Zed,Lux,Varus,Miss Fortune,Lulu,Yuumi,984.0,0.0,2.0,31 / 18 / 28,18 / 31 / 23,1,1,blue,1.0,2.33,3.0,3.0,3.0,1.0,4.0,1.25,1.33,2.0
/match/eune/3358606027,Swain,Lee Sin,Skarner,Rek'Sai,Akshan,Vladimir,Jinx,Kai'Sa,Senna,Alistar,-1129.0,2.0,-1.0,37 / 32 / 71,32 / 37 / 41,2,0,blue,3.0,1.5,1.67,14.0,0.6,8.0,2.5,1.25,2.5,1.83
/match/eune/3358609779,Yone,Tristana,Nunu & Willump,Jarvan IV,Lulu,Yasuo,Jinx,Darius,Irelia,Pantheon,-7955.0,-3.0,-2.0,30 / 42 / 50,42 / 30 / 47,0,1,red,2.8,1.0,2.0,1.5,2.0,9.0,1.5,6.5,0.43,6.5
/match/eune/3358614252,Irelia,Vladimir,Udyr,Warwick,Tristana,Malzahar,Veigar,Kai'Sa,Senna,Soraka,3975.0,2.0,1.0,31 / 26 / 32,26 / 31 / 34,2,0,blue,0.0,6.0,2.0,3.25,3.67,0.67,1.0,2.67,2.5,3.0
/match/eune/3358604773,Volibear,Illaoi,Graves,Zac,Syndra,Katarina,Kai'Sa,Twitch,Aurelion Sol,Thresh,-5287.0,-2.0,0.0,31 / 46 / 36,46 / 31 / 72,1,1,red,1.67,0.6,2.5,6.5,1.2,1.5,0.5,21.0,0.4,18.0
/match/eune/3358613213,Malphite,Akshan,Volibear,Lillia,Lux,Xayah,Aphelios,Ahri,Orianna,Blitzcrank,-7817.0,-2.0,-1.0,26 / 41 / 58,41 / 27 / 68,1,1,red,1.25,4.0,2.67,3.67,5.33,1.5,1.71,3.33,2.8,3.4
/match/eune/3358602903,Camille,Warwick,Hecarim,Evelynn,LeBlanc,Kai'Sa,Varus,Jinx,Milio,Thresh,-2480.0,0.0,-2.0,38 / 32 / 66,32 / 38 / 29,0,2,blue,1.0,2.33,3.67,1.33,3.0,1.14,1.5,1.75,1.5,7.0
/match/eune/3358593922,Shen,Gragas,Nunu & Willump,Kayn,Kayle,Lissandra,Jinx,Jhin,Lulu,Twitch,-6099.0,-3.0,0.0,16 / 38 / 27,38 / 16 / 62,2,0,red,1.75,10.0,1.8,7.0,0.4,2.67,0.83,6.0,4.0,3.4
/match/eune/3358595309,Neeko,Lee Sin,Rek'Sai,Skarner,Vladimir,Malzahar,Ezreal,Caitlyn,Taric,Lux,1674.0,0.0,-1.0,27 / 30 / 31,30 / 28 / 58,0,2,red,1.2,1.0,13.0,3.33,4.5,0.5,2.0,1.67,2.75,3.25
/match/eune/3358590440,Shen,Kayle,Lillia,Mordekaiser,Senna,Pyke,Karthus,Draven,Akshan,Milio,-3628.0,-2.0,-1.0,31 / 49 / 42,49 / 31 / 77,0,2,red,1.6,1.25,1.4,3.75,7.5,5.0,1.83,1.5,2.0,2.2
/match/eune/3358583789,Nasus,Xin Zhao,Hecarim,Volibear,Katarina,Vladimir,Caitlyn,Tristana,Janna,Soraka,1140.0,-1.0,-2.0,38 / 31 / 63,31 / 38 / 48,2,0,blue,5.0,0.5,4.0,3.5,1.4,3.0,2.0,6.0,1.4,3.5
/match/eune/3358582465,Shen,Lux,Fiddlesticks,Warwick,Zed,Sylas,Jinx,Kai'Sa,Lulu,Kayle,-1692.0,-3.0,-1.0,35 / 16 / 41,16 / 35 / 21,1,0,blue,0.67,5.0,7.0,8.0,1.25,0.0,3.0,2.5,0.0,1.33
/match/eune/3358584449,Yone,Gangplank,Pantheon,Kayn,Lissandra,Fizz,Kai'Sa,Nilah,Thresh,Senna,2333.0,1.0,1.0,40 / 19 / 67,19 / 40 / 19,0,1,blue,0.33,1.5,4.0,3.0,0.67,1.25,10.0,0.33,11.0,0.5
/match/eune/3358586210,Sett,Sion,Gragas,Zac,Heimerdinger,Ahri,Kai'Sa,Xayah,Thresh,Pyke,-3792.0,-2.0,-2.0,17 / 35 / 22,35 / 17 / 50,1,1,red,2.5,1.33,2.0,3.5,0.71,2.33,4.0,5.0,1.2,4.5
/match/eune/3358577579,Shen,Evelynn,Zed,Vladimir,Veigar,Kai'Sa,Xayah,Darius,Lulu,Rell,-5614.0,-1.0,-2.0,20 / 24 / 46,24 / 20 / 43,1,0,red,5.0,0.5,2.0,2.33,0.5,6.0,1.67,5.0,2.5,3.5
/match/eune/3358572865,Aatrox,Kled,Nunu & Willump,Gragas,Vladimir,Rumble,Sivir,Akshan,Zilean,Milio,3250.0,3.0,0.0,36 / 25 / 50,25 / 36 / 34,2,0,blue,1.0,1.25,3.67,6.0,1.5,2.67,10.0,1.0,2.5,1.17
/match/eune/3358570843,Kennen,Aatrox,Hecarim,Maokai,Ahri,Vladimir,Zeri,Ezreal,Lulu,Pyke,-4263.0,-1.0,-1.0,19 / 34 / 28,34 / 19 / 38,1,1,red,1.0,2.0,2.25,5.5,1.25,4.0,1.6,1.6,2.67,4.33
/match/eune/3358580168,Irelia,Fiora,Lillia,Fiddlesticks,Katarina,Lissandra,Ezreal,Zeri,Nami,Soraka,-10038.0,-3.0,-2.0,14 / 38 / 17,38 / 14 / 58,1,1,red,2.0,0.8,0.83,13.0,0.4,12.0,0.0,7.0,0.14,22.0
/match/eune/3358575246,Nasus,Gragas,Kayn,Kha'Zix,Ahri,Lux,Veigar,Jinx,Thresh,Nami,1670.0,0.0,0.0,31 / 20 / 29,20 / 31 / 25,0,2,blue,0.0,1.0,3.67,1.5,2.0,2.67,3.0,0.33,4.0,2.0
/match/eune/3358559211,Olaf,Jax,Fiddlesticks,Talon,Lissandra,Kayle,Jinx,Vayne,Senna,Nautilus,1072.0,4.0,2.0,34 / 27 / 53,27 / 34 / 22,1,1,blue,0.83,1.17,5.5,2.0,1.0,11.0,4.5,0.75,3.0,2.2
/match/eune/3358547837,Singed,Warwick,Nunu & Willump,Evelynn,Yasuo,K'Sante,Twitch,Ezreal,Milio,Alistar,-4292.0,-1.0,0.0,20 / 51 / 42,48 / 20 / 58,0,2,red,0.14,5.0,0.71,6.5,0.5,2.33,1.67,5.0,6.0,10.0
/match/eune/3358560114,Jax,Darius,Elise,Vi,Cassiopeia,Sylas,Ezreal,Kai'Sa,Pyke,Karma,-7077.0,-5.0,-1.0,42 / 35 / 64,35 / 42 / 51,0,2,blue,0.43,4.0,1.0,10.0,2.33,2.2,1.75,3.0,1.4,2.75
/match/eune/3358553570,Renekton,Ornn,Vi,Kayn,LeBlanc,Akali,Karthus,Ezreal,Blitzcrank,Soraka,1011.0,3.0,0.0,31 / 38 / 32,38 / 31 / 59,2,0,red,3.5,2.0,3.67,1.75,2.67,1.6,1.12,1.12,4.5,4.0
/match/eune/3358553496,Irelia,Kayle,Xin Zhao,Jarvan IV,Azir,Fizz,Jinx,Kog'Maw,Milio,Lulu,12422.0,9.0,2.0,41 / 25 / 64,25 / 41 / 51,2,0,blue,3.25,1.0,4.33,1.6,5.0,1.25,7.0,0.43,7.0,1.4
/match/eune/3358542919,Darius,Shen,Gragas,Viego,Qiyana,Nasus,Draven,Kog'Maw,Janna,Blitzcrank,4532.0,1.0,1.0,31 / 23 / 47,23 / 31 / 38,1,1,blue,2.0,10.0,12.0,1.33,3.5,1.6,1.0,2.2,7.0,1.83
/match/eune/3358547209,Malphite,Riven,Amumu,Jarvan IV,Yasuo,Viktor,Samira,Miss Fortune,Blitzcrank,Annie,4234.0,1.0,3.0,29 / 28 / 48,28 / 29 / 39,2,0,blue,1.5,0.5,2.25,4.0,2.33,2.75,1.67,1.4,1.75,5.0
/match/eune/3358537428,Camille,Vayne,Fiddlesticks,Udyr,Aurelion Sol,Ziggs,Ezreal,Kai'Sa,Yuumi,Pyke,-2983.0,-1.0,-2.0,25 / 28 / 32,27 / 25 / 35,0,2,red,1.0,1.0,7.0,5.0,0.6,1.25,1.25,2.0,5.0,7.0
/match/eune/3358537220,Camille,Aatrox,Kindred,Kha'Zix,Kassadin,Viktor,Cho'Gath,Kai'Sa,Senna,Nautilus,2914.0,0.0,2.0,41 / 35 / 60,35 / 41 / 46,0,1,blue,2.5,2.0,1.67,3.5,6.0,0.67,2.0,1.4,5.0,2.0
/match/eune/3358533160,Darius,Camille,Jarvan IV,Kha'Zix,Taliyah,Gragas,Veigar,Karthus,Rakan,Blitzcrank,4467.0,1.0,0.0,37 / 21 / 45,21 / 37 / 26,1,1,blue,4.5,0.5,1.67,1.6,3.5,4.0,3.0,2.75,2.0,1.5
/match/eune/3358531360,Gragas,Gwen,Graves,Kayn,Jax,Irelia,Nilah,Draven,Rakan,Janna,-2116.0,0.0,-2.0,19 / 35 / 28,35 / 19 / 53,1,0,red,2.0,0.5,2.0,2.0,0.8,3.5,0.67,1.5,3.0,4.0
/match/eune/3358505973,Sion,Aatrox,Rengar,Gragas,Sylas,Irelia,Ezreal,Karthus,Annie,Senna,430.0,0.0,-2.0,51 / 52 / 70,52 / 51 / 79,0,2,red,5.5,0.5,0.9,2.0,1.0,3.5,3.67,2.5,2.2,3.0
/match/eune/3358508459,Sion,Irelia,Ekko,Shen,Syndra,Cassiopeia,Ezreal,Kalista,Yuumi,Rell,-6619.0,-2.0,2.0,19 / 36 / 26,36 / 19 / 56,1,1,red,0.5,2.5,0.5,7.0,1.5,8.0,1.6,4.0,4.0,3.67
/match/eune/3358506134,Ornn,Shen,Diana,Zed,Yasuo,Katarina,Sivir,Ashe,Alistar,Milio,3374.0,4.0,-1.0,16 / 36 / 15,36 / 16 / 60,0,1,red,0.8,3.0,1.75,2.0,2.0,2.0,1.0,6.0,2.0,1.67
/match/eune/3358499487,Darius,Aatrox,Udyr,Jarvan IV,Rumble,Katarina,Karthus,Seraphine,Karma,Senna,-6164.0,-1.0,-2.0,12 / 31 / 16,31 / 12 / 54,2,0,red,0.6,2.67,1.25,5.0,0.67,5.0,3.0,4.0,1.5,3.0
/match/eune/3358497649,Riven,Dr. Mundo,Nocturne,Jarvan IV,Vex,Irelia,Karthus,Ezreal,Blitzcrank,Rakan,302.0,-3.0,-3.0,45 / 34 / 81,34 / 45 / 76,1,1,red,3.0,0.5,7.0,1.75,1.4,0.86,5.5,3.0,7.5,2.25
