link,gold_difference_at_20_minutes,turret_difference_at_20_minutes,dragon_difference_at_20_minutes,Team_Win,kda_top_blue,kda_top_red,kda_jungle_blue,kda_jungle_red,kda_mid_blue,kda_mid_red,kda_ad_blue,kda_ad_red,kda_sp_blue,kda_sp_red,herald_difference_at_20_minutes
/match/br/2720693366,3268.0,1.0,-3.0,blue,4.0,0.33,1.5,3.0,1.0,2.5,3.0,3.0,1.33,1.29,2
/match/br/2720687888,-507.0,-2.0,0.0,red,0.8,1.4,2.0,2.5,6.5,1.2,10.0,0.2,5.0,2.0,-2
/match/br/2720692138,874.0,0.0,-2.0,blue,2.25,1.0,3.33,1.8,5.0,7.0,2.5,2.0,2.67,5.0,1
/match/br/2720681303,525.0,0.0,3.0,red,2.0,6.0,2.0,1.33,1.2,4.0,0.8,2.75,1.0,13.0,2
/match/br/2720679454,7172.0,5.0,1.0,blue,2.0,1.33,2.75,2.33,4.0,0.67,3.67,0.8,9.0,0.67,1
/match/br/2720672777,2071.0,-2.0,-1.0,blue,6.0,0.5,1.8,4.5,1.6,2.33,2.67,2.5,8.0,2.5,2
/match/br/2720667983,-1892.0,0.0,-2.0,red,1.67,1.0,1.33,3.5,0.1,11.0,1.17,3.0,1.2,7.0,0
/match/br/2720669455,724.0,1.0,3.0,blue,0.75,5.0,1.6,3.33,3.0,2.25,4.0,1.0,9.0,0.67,-2
/match/br/2720667623,2780.0,4.0,-2.0,blue,1.0,9.0,3.5,2.5,4.5,1.25,0.8,1.25,1.5,5.5,2
/match/br/2720665522,-2282.0,0.0,0.0,red,1.33,4.5,2.33,2.33,2.33,1.4,2.0,0.5,1.33,4.0,1
/match/br/2720663828,-5596.0,-5.0,-2.0,red,1.0,2.0,1.0,7.5,0.5,8.0,1.8,4.25,3.33,5.0,0
/match/br/2720663724,4162.0,1.0,-2.0,red,1.4,1.75,5.0,1.6,0.2,1.75,6.5,1.33,5.0,4.0,0
/match/br/2720659667,-6124.0,-4.0,1.0,blue,0.5,6.0,0.6,12.0,1.0,3.0,1.33,2.5,1.25,6.0,-2
/match/br/2720656985,2846.0,3.0,0.0,red,2.67,1.0,2.67,1.0,1.67,2.5,1.5,2.5,1.8,15.0,2
/match/br/2720661413,-3172.0,-4.0,-2.0,red,1.6,0.5,2.2,1.38,3.33,1.8,1.43,4.5,2.14,2.33,-2
/match/br/2720656484,-2224.0,-1.0,-3.0,red,5.0,0.6,5.0,7.0,2.0,3.0,0.8,9.0,1.0,2.33,-2
/match/br/2720653744,3654.0,0.0,-3.0,blue,4.5,0.12,5.5,1.5,1.57,3.0,1.75,1.75,1.5,5.0,2
/match/br/2720653035,7337.0,4.0,3.0,red,1.4,1.0,4.0,0.75,2.0,3.5,1.0,7.0,1.33,10.0,2
/match/br/2720651267,-4330.0,-1.0,0.0,red,0.67,7.5,1.8,7.0,0.8,2.0,2.0,1.5,2.25,1.5,-2
/match/br/2720644820,9343.0,2.0,-1.0,blue,5.0,0.25,3.25,5.0,1.5,2.25,5.5,0.5,6.5,1.2,1
/match/br/2720651013,-5405.0,-2.0,-2.0,red,2.5,0.8,2.0,5.0,3.0,2.0,0.67,10.0,2.0,2.75,-1
/match/br/2720637282,-5724.0,-2.0,0.0,red,3.5,1.0,1.0,4.0,1.33,7.0,0.6,2.5,1.0,3.25,-2
/match/br/2720631592,6414.0,5.0,0.0,blue,2.5,0.83,2.75,2.0,4.0,1.2,2.6,1.43,2.6,2.17,2
/match/br/2720635107,1519.0,3.0,0.0,blue,1.0,4.0,1.4,11.0,1.5,3.0,1.83,1.0,2.33,5.0,0
/match/br/2720632371,4576.0,2.0,0.0,blue,1.0,1.67,2.0,1.2,9.0,0.6,5.0,2.67,4.0,2.67,0
/match/br/2720628757,-2874.0,-1.0,-2.0,red,2.33,0.67,0.2,2.5,0.67,13.0,1.0,2.0,1.67,2.5,-2
/match/br/2720631377,8373.0,3.0,2.0,blue,10.0,0.4,3.0,1.6,1.67,2.25,12.0,1.5,5.0,1.8,2
/match/br/2720623751,5830.0,1.0,2.0,blue,2.0,2.5,2.0,2.75,3.33,0.5,3.0,5.5,2.25,2.0,2
/match/br/2720625091,-10206.0,-5.0,-1.0,blue,1.67,1.4,1.11,5.0,0.6,14.0,1.17,3.5,3.33,5.0,-2
/match/br/2720624153,-4539.0,-2.0,2.0,red,0.0,2.0,2.75,3.5,1.4,1.0,1.71,2.33,4.33,2.6,-2
/match/br/2720620194,9953.0,3.0,-1.0,blue,2.0,0.5,10.0,1.75,8.0,1.0,3.25,1.6,4.0,1.4,2
/match/br/2720618344,-2964.0,-4.0,0.0,red,0.5,1.0,1.8,2.6,3.5,8.0,4.0,1.29,1.5,3.67,-2
/match/br/2720613906,-3279.0,2.0,-2.0,red,0.33,9.0,5.0,3.0,4.0,2.0,0.2,12.0,0.88,3.33,0
/match/br/2720616317,-2046.0,-2.0,0.0,blue,0.33,5.5,1.67,5.5,8.0,2.0,2.2,2.75,1.6,1.6,-2
/match/br/2720611920,385.0,-2.0,0.0,red,1.6,1.4,4.5,2.8,1.75,1.75,2.33,1.43,5.0,3.0,0
/match/br/2720616154,-930.0,-2.0,-2.0,red,0.5,3.33,3.75,0.88,4.5,1.2,1.33,1.6,6.5,5.5,2
/match/br/2720611526,3486.0,2.0,2.0,red,0.5,5.0,1.5,5.0,4.0,0.67,3.0,3.0,1.0,6.0,0
/match/br/2720611397,-5404.0,-1.0,-2.0,red,6.0,1.0,2.5,3.67,1.67,1.43,3.67,3.33,1.11,3.25,0
/match/br/2720609163,5786.0,3.0,1.0,blue,4.0,1.0,4.5,1.75,3.5,3.5,1.5,0.75,1.67,1.25,1
/match/br/2720601631,-4538.0,-1.0,-1.0,blue,1.0,3.0,2.0,6.5,1.0,1.67,1.4,3.0,3.33,2.2,1
/match/br/2720604129,-3859.0,-3.0,2.0,red,4.0,0.5,1.25,4.5,6.5,0.83,0.71,4.0,1.67,3.75,-2
/match/br/2720601348,-5190.0,-1.0,-1.0,red,1.6,0.6,1.0,3.17,0.67,17.0,2.75,0.57,1.83,11.0,-2
/match/br/2720596893,-11034.0,-2.0,1.0,red,0.29,11.0,0.8,6.5,0.4,13.0,1.75,3.0,1.25,2.0,-2
/match/br/2720595908,-4992.0,-1.0,-2.0,red,1.33,0.4,1.0,6.0,3.0,2.0,0.71,10.5,1.0,7.5,0
/match/br/2720593705,5945.0,2.0,-2.0,blue,6.0,0.4,2.0,4.5,6.0,1.0,1.67,1.67,2.0,8.0,2
/match/br/2720589896,-5816.0,-2.0,-1.0,red,1.4,10.0,0.67,7.0,4.5,1.0,1.0,3.33,2.5,4.33,-2
/match/br/2720586595,3600.0,0.0,0.0,red,2.25,0.29,5.0,1.75,8.0,0.6,2.0,2.75,2.0,3.67,1
/match/br/2720581974,297.0,-1.0,-2.0,blue,9.0,2.0,14.0,2.0,1.0,3.0,1.67,0.88,2.5,0.6,2
/match/br/2720581545,3617.0,5.0,-2.0,blue,1.2,1.25,3.67,3.0,10.0,2.0,2.4,6.5,3.33,1.67,2
/match/br/2720573264,-5415.0,-1.0,-2.0,red,2.5,1.25,1.67,13.0,0.17,9.0,0.67,5.0,0.6,5.0,-2
/match/br/2720571279,-5539.0,-1.0,0.0,red,0.33,4.0,7.0,1.0,4.0,1.0,0.6,9.0,1.67,2.67,-2
/match/br/2720565238,786.0,0.0,0.0,red,7.0,3.0,1.12,6.5,3.0,2.67,2.75,1.17,7.0,2.2,-1
/match/br/2720559661,3635.0,2.0,0.0,blue,4.0,1.0,11.0,4.0,0.8,1.0,3.5,2.0,2.67,2.0,2
/match/br/2720558759,4532.0,2.0,0.0,blue,1.67,2.5,4.0,3.25,1.0,5.5,4.67,1.29,2.6,1.5,0
/match/br/2720553487,6645.0,3.0,1.0,blue,4.0,0.33,3.0,2.4,2.0,1.0,1.5,4.0,1.2,3.67,1
/match/br/2720555184,2661.0,2.0,0.0,blue,4.0,2.5,11.0,6.5,6.0,0.86,1.0,2.4,1.0,1.5,2
/match/br/2720552245,2439.0,0.0,0.0,red,1.2,4.5,3.75,2.4,1.67,1.5,2.0,1.5,4.33,1.8,-1
/match/br/2720550615,-647.0,1.0,0.0,red,0.0,3.0,5.0,2.0,2.0,2.67,1.29,4.0,2.67,4.0,2
/match/br/2720544712,-2976.0,0.0,-2.0,red,1.6,6.0,4.0,5.0,1.25,2.25,2.25,1.5,3.33,1.8,0
/match/br/2720546279,7180.0,3.0,0.0,blue,2.67,1.0,7.0,2.0,1.0,2.0,8.0,0.0,9.0,1.0,2
/match/br/2720543300,-8977.0,-4.0,-3.0,red,1.25,2.0,0.71,7.5,0.8,11.0,0.8,2.25,3.0,13.0,0
/match/br/2720536498,-2925.0,-2.0,-2.0,red,1.0,0.5,3.0,2.67,1.0,7.0,0.75,2.5,2.0,7.5,2
/match/br/2720526379,-1154.0,-1.0,0.0,red,3.0,4.0,1.38,2.2,2.5,2.25,1.75,1.6,4.33,1.33,0
/match/br/2720523697,-896.0,0.0,0.0,red,1.33,1.67,3.75,6.0,2.0,4.0,4.0,1.4,1.83,2.33,2
/match/br/2720525343,5841.0,3.0,2.0,blue,2.0,1.67,2.0,3.5,4.0,2.0,2.0,1.6,14.0,0.86,0
/match/br/2720514978,-3040.0,-2.0,-3.0,red,0.25,3.5,1.75,10.0,2.5,2.0,0.4,3.0,0.67,6.0,-2
/match/br/2720514815,-897.0,0.0,-1.0,red,8.0,6.0,1.33,0.5,1.6,1.0,0.0,9.0,0.75,5.0,0
/match/br/2720511203,2534.0,1.0,-2.0,red,1.25,1.33,2.0,2.5,1.17,1.83,4.67,0.5,5.33,1.75,2
/match/br/2720498726,4410.0,2.0,2.0,blue,0.83,1.25,4.5,2.33,9.0,0.75,1.12,1.3,2.4,2.5,2
/match/br/2720491487,-1281.0,-2.0,-2.0,red,1.75,0.83,6.5,2.5,3.67,0.67,5.0,1.0,5.5,0.86,-2
/match/br/2720483792,3063.0,2.0,-2.0,blue,1.0,4.0,2.5,2.75,2.67,3.5,2.25,1.6,3.0,2.0,2
/match/br/2720483004,-383.0,2.0,1.0,blue,0.75,4.0,1.0,2.75,1.5,2.5,1.33,5.0,1.33,10.0,-1
/match/br/2720476736,-2561.0,-3.0,0.0,red,0.29,1.4,5.0,1.75,2.5,2.5,2.5,4.0,0.5,8.0,-1
/match/br/2720474519,-3876.0,-3.0,0.0,blue,2.0,1.0,1.0,5.0,1.67,4.0,5.0,1.67,5.0,6.0,-2
/match/br/2720461973,-1030.0,0.0,-1.0,red,6.0,1.0,8.0,9.0,0.0,3.0,0.75,7.0,0.4,5.0,0
/match/br/2720465043,2838.0,0.0,2.0,red,1.0,2.0,8.0,1.33,6.0,1.5,6.0,1.0,5.5,0.75,0
/match/br/2720459342,-1365.0,-1.0,0.0,red,0.8,2.5,3.0,6.5,1.0,4.67,7.0,2.5,1.0,4.33,-2
/match/br/2720454838,3996.0,0.0,2.0,blue,0.6,5.0,3.0,1.33,1.0,1.25,7.5,1.0,15.0,0.5,0
/match/br/2720455391,-3689.0,-3.0,-2.0,blue,0.5,4.0,1.33,3.5,4.0,3.0,1.33,1.33,3.67,4.0,0
/match/br/2720448475,3256.0,3.0,0.0,blue,3.5,0.25,4.5,2.67,1.67,1.0,2.75,2.0,5.5,3.0,2
/match/br/2720448217,-6883.0,0.0,-2.0,red,0.5,2.33,1.25,4.5,0.6,1.0,4.0,1.0,3.0,5.0,-1
/match/br/2720445402,1647.0,2.0,2.0,blue,0.83,2.0,1.6,4.0,3.5,4.5,5.0,4.5,2.67,3.0,-2
/match/br/2720437253,1896.0,-1.0,-2.0,red,2.67,7.5,2.6,3.67,1.5,2.33,2.0,1.2,2.0,1.67,0
/match/br/2720434204,6239.0,4.0,-2.0,blue,4.0,3.0,2.6,3.0,1.5,1.0,2.25,1.83,1.2,2.4,2
/match/br/2720430759,5011.0,1.0,3.0,blue,1.0,2.33,1.8,2.25,2.5,1.67,2.5,1.25,4.5,2.0,1
/match/br/2720431117,2336.0,1.0,0.0,red,0.25,3.0,6.0,2.33,5.0,1.25,1.14,2.8,2.6,3.5,0
/match/br/2720419938,3022.0,0.0,1.0,red,2.0,0.8,10.0,1.0,1.75,4.0,1.25,2.33,1.0,9.0,2
/match/br/2720417257,-4159.0,-4.0,-3.0,red,1.5,1.25,2.33,3.67,6.0,0.5,2.0,4.5,2.0,8.0,-2
/match/br/2720415301,-10670.0,-5.0,-2.0,red,0.86,5.67,2.5,3.0,1.0,3.33,0.71,13.0,1.0,3.5,0
/match/br/2720405540,-641.0,-2.0,-2.0,red,0.5,11.0,2.2,4.33,3.33,1.2,1.2,2.4,1.25,6.5,0
/match/br/2720399658,-2971.0,-3.0,2.0,blue,3.0,1.5,1.0,1.0,8.0,0.6,3.0,2.5,7.0,7.0,-2
/match/br/2720392011,-1463.0,-3.0,2.0,red,3.0,4.0,1.25,2.33,0.4,6.0,2.5,2.0,3.0,6.0,-2
/match/br/2720382105,-6448.0,-4.0,-2.0,red,3.0,2.5,0.3,2.67,0.33,5.33,2.33,5.5,1.75,6.0,-2
/match/br/2720376277,4089.0,3.0,1.0,blue,0.33,2.0,7.5,2.0,1.2,1.75,11.0,1.5,3.0,4.0,2
/match/br/2720365650,2247.0,-1.0,-1.0,blue,1.0,7.0,3.33,0.8,11.0,0.4,9.0,0.25,3.5,4.0,-2
/match/br/2720364881,-2403.0,0.0,2.0,red,1.5,3.0,2.33,5.0,2.0,0.8,5.0,0.5,5.0,0.25,-2
/match/br/2720367174,370.0,1.0,-3.0,blue,1.25,1.0,4.5,3.0,3.0,0.57,1.57,2.0,3.25,2.2,2
/match/br/2720364459,7687.0,5.0,-1.0,blue,10.0,1.2,5.33,2.0,1.25,2.0,2.0,2.67,2.0,2.0,2
/match/br/2720362253,10990.0,6.0,2.0,blue,6.5,0.56,7.5,1.5,2.0,1.0,12.0,0.6,4.0,0.6,0
/match/br/2720355966,-5754.0,-3.0,-3.0,red,2.0,1.0,4.5,2.0,2.33,1.33,2.0,2.5,1.67,1.0,-2
/match/br/2720356474,-1432.0,-1.0,-3.0,red,1.4,2.0,1.6,2.0,1.75,4.33,2.0,2.0,2.0,6.0,0
/match/br/2720356438,2254.0,-2.0,0.0,blue,2.8,2.2,1.71,0.78,2.5,1.8,13.0,1.67,3.25,2.25,1
/match/br/2720356148,3099.0,2.0,0.0,blue,0.86,1.14,3.67,4.0,7.0,1.0,3.5,2.0,2.0,2.0,0
/match/br/2720561324,-4562.0,-2.0,-2.0,red,2.5,0.0,8.0,7.0,2.0,0.5,0.5,3.0,5.0,0.33,2
/match/br/2720545871,-2189.0,-2.0,2.0,red,0.33,4.0,2.67,1.6,6.0,1.0,0.8,3.0,1.67,3.5,-2
/match/br/2720531073,-1064.0,0.0,-2.0,red,3.0,1.67,1.0,5.0,4.0,3.5,0.75,6.0,1.0,2.75,2
/match/br/2721474330,-5700.0,-1.0,1.0,red,0.0,6.0,2.0,4.5,1.33,3.0,1.67,1.5,2.5,1.67,-2
/match/br/2720349048,-597.0,-1.0,-1.0,red,2.0,1.5,8.0,10.0,0.25,2.0,3.0,1.2,0.6,4.0,2
/match/br/2720333423,-2550.0,1.0,-1.0,blue,4.0,1.0,2.4,4.67,2.0,4.33,2.17,2.4,3.25,2.0,0
/match/br/2720311738,-4605.0,-2.0,-2.0,red,1.33,1.25,1.8,0.86,2.0,2.67,0.5,3.0,2.0,3.0,0
/match/br/2720301800,-1074.0,0.0,2.0,blue,0.6,4.5,2.5,4.25,1.5,7.0,1.22,1.0,3.25,1.86,-1
/match/br/2720294876,-3605.0,-1.0,2.0,red,0.83,5.67,2.0,6.33,2.0,2.33,1.25,3.5,1.29,3.75,-2
/match/br/2720289914,-2376.0,-1.0,0.0,red,7.0,1.5,3.25,2.0,1.6,3.25,2.0,5.5,1.5,2.67,-2
/match/br/2720292322,-2957.0,-1.0,-2.0,red,3.0,9.0,3.5,3.0,0.5,2.0,1.4,1.67,4.5,3.0,0
/match/br/2720282369,4660.0,1.0,-2.0,blue,0.83,0.8,9.0,1.67,1.6,2.0,13.0,0.17,13.0,0.29,2
/match/br/2720272817,8374.0,2.0,3.0,blue,2.25,1.57,3.0,1.11,6.33,1.33,2.0,1.75,3.0,4.0,2
/match/br/2720270112,592.0,0.0,0.0,blue,1.0,1.33,4.5,1.0,8.0,0.5,1.0,2.0,1.0,2.0,1
/match/br/2720243842,-1628.0,-4.0,-2.0,red,2.5,1.4,1.29,4.75,1.25,3.25,3.33,3.33,1.0,3.75,0
/match/br/2720241137,-2648.0,-1.0,0.0,red,0.5,4.5,1.25,5.0,10.0,1.67,5.0,1.6,2.0,3.0,0
/match/br/2720229747,1483.0,0.0,-2.0,blue,3.5,0.25,3.5,1.5,1.0,3.0,1.75,2.0,2.33,2.5,2
/match/br/2720230547,462.0,0.0,0.0,blue,1.5,2.0,1.67,2.4,6.5,1.67,4.0,2.75,4.0,2.75,0
/match/br/2720205970,7337.0,0.0,2.0,blue,1.75,1.0,4.33,1.25,11.0,2.0,4.0,2.0,5.33,1.0,0
/match/br/2720205680,3783.0,1.0,1.0,blue,5.0,0.67,3.5,1.75,9.0,2.5,3.0,2.0,2.67,2.0,2
/match/br/2720160327,4627.0,3.0,0.0,blue,6.0,0.2,6.0,2.75,2.43,1.29,5.5,1.67,13.0,0.6,-2
/match/br/2720162027,-7083.0,-3.0,-2.0,red,3.5,4.0,1.0,3.0,0.67,1.4,2.75,2.33,6.0,4.0,-2
/match/br/2720145587,-114.0,-4.0,-1.0,red,1.0,4.0,1.67,6.5,2.33,0.75,2.0,2.75,1.67,6.5,-2
/match/br/2720140258,2650.0,1.0,0.0,blue,3.5,0.57,2.75,1.71,3.5,3.0,1.71,1.57,1.25,2.0,2
/match/br/2720105487,-4137.0,-4.0,2.0,blue,1.0,3.5,3.25,1.0,1.83,4.5,6.0,0.75,15.0,1.0,0
/match/br/2720099817,-3463.0,-2.0,-1.0,red,0.0,5.0,1.14,12.0,3.0,2.0,1.25,4.5,3.5,2.2,-2
/match/br/2720100473,1714.0,2.0,2.0,red,9.0,0.14,6.0,2.67,1.5,2.5,1.0,3.0,10.0,3.5,0
/match/br/2720089589,6927.0,4.0,-1.0,blue,3.0,1.5,2.5,0.25,6.0,1.0,1.0,1.0,1.0,3.0,2
/match/br/2720079627,-4073.0,-1.0,2.0,red,0.38,4.33,2.0,2.75,12.0,4.67,2.2,2.2,2.0,11.0,0
/match/br/2720076019,-3178.0,-3.0,1.0,blue,4.5,1.4,1.75,4.33,1.25,0.8,1.2,4.33,1.5,12.0,0
/match/br/2720069129,-9696.0,-4.0,-3.0,red,4.0,1.5,1.5,12.0,0.75,5.0,1.0,3.0,0.71,5.0,0
/match/br/2720063951,5790.0,3.0,-2.0,red,2.33,0.6,2.67,2.0,6.0,2.0,1.0,10.0,1.25,4.5,2
/match/br/2720063706,-9763.0,-3.0,-2.0,red,0.25,2.5,1.6,5.0,1.75,2.75,0.62,6.0,1.0,3.0,1
/match/br/2720062281,3190.0,1.0,-2.0,red,1.67,1.67,7.5,1.6,3.5,3.5,1.33,1.8,2.0,1.17,2
/match/br/2720050679,-3649.0,-3.0,0.0,red,2.0,2.25,2.0,5.5,2.75,7.0,3.25,2.83,3.0,2.8,0
/match/br/2720049179,-3572.0,-2.0,2.0,red,2.0,0.2,1.0,6.0,0.57,4.67,1.0,4.5,1.75,3.67,-2
/match/br/2720044977,883.0,2.0,1.0,red,12.0,0.83,2.4,1.5,0.86,4.33,3.5,2.33,7.5,2.5,0
/match/br/2720035444,7624.0,3.0,1.0,blue,4.0,0.33,5.5,1.8,14.0,0.8,2.0,3.67,2.6,2.67,2
/match/br/2720035212,-828.0,-1.0,-1.0,red,3.5,1.67,2.67,1.33,2.75,1.75,1.75,2.75,1.2,3.25,0
/match/br/2720025978,9647.0,4.0,0.0,blue,1.5,1.25,9.0,0.88,2.25,1.0,1.75,1.6,3.0,1.75,2
/match/br/2720026746,-4851.0,-3.0,0.0,blue,0.25,5.0,3.5,10.0,8.0,10.0,1.75,2.0,1.67,3.25,-2
/match/br/2720015304,8096.0,2.0,2.0,blue,3.0,1.67,6.5,2.25,16.0,0.67,2.5,2.0,9.0,0.8,0
/match/br/2720008259,5662.0,3.0,-2.0,blue,1.67,1.0,4.0,3.5,2.5,4.0,2.0,2.67,11.0,1.14,2
/match/br/2720005362,3107.0,1.0,1.0,blue,0.5,5.0,3.33,1.0,4.5,1.4,2.5,1.5,8.0,2.33,2
/match/br/2719950877,-2133.0,-1.0,0.0,red,1.75,1.0,5.5,2.0,4.5,4.5,2.0,3.33,1.8,2.67,0
/match/br/2719941862,-5507.0,-2.0,2.0,red,1.2,1.67,1.5,3.0,3.0,3.5,1.5,5.0,0.67,10.0,-2
/match/br/2719946064,-775.0,0.0,2.0,blue,6.0,1.0,6.0,1.67,1.2,1.67,3.0,2.0,5.0,1.2,0
/match/br/2719935475,-8609.0,-3.0,0.0,red,0.83,3.5,1.57,3.5,2.8,3.0,2.5,4.0,1.86,2.33,-2
/match/br/2719922579,-1627.0,1.0,-2.0,blue,1.67,2.25,1.6,2.0,2.75,1.75,4.0,4.0,4.0,2.0,2
/match/br/2719918215,-844.0,0.0,-2.0,blue,1.5,1.0,3.5,4.5,2.0,1.5,2.75,3.0,0.4,4.67,2
/match/br/2719909996,-5828.0,-3.0,-2.0,red,3.0,5.0,3.0,2.5,2.0,2.5,2.33,5.0,5.0,2.0,-2
/match/br/2719907653,1723.0,1.0,-2.0,blue,0.25,1.5,1.5,8.0,4.0,3.33,4.0,2.0,1.0,2.0,2
/match/br/2719900392,-7716.0,-7.0,-2.0,red,1.0,2.0,2.33,8.5,0.14,2.0,2.25,2.8,7.0,3.0,-2
/match/br/2719890629,6680.0,3.0,2.0,red,0.75,1.5,17.0,3.25,2.25,1.5,4.0,0.71,4.33,1.33,2
/match/br/2719873903,-259.0,-1.0,3.0,red,5.0,1.5,3.67,0.6,3.5,2.0,1.0,3.0,13.0,1.0,-2
/match/br/2719870970,7124.0,3.0,-1.0,blue,6.0,0.0,3.0,1.33,6.5,1.4,4.25,3.0,9.0,1.5,0
/match/br/2719865156,8647.0,4.0,1.0,blue,2.67,1.33,2.0,2.25,2.0,2.0,3.5,1.5,3.67,1.83,2
/match/br/2719850564,-4254.0,-2.0,-2.0,red,6.0,2.67,11.0,4.5,0.5,0.5,2.0,0.83,2.5,4.5,0
/match/br/2719833333,-3701.0,-2.0,0.0,red,0.38,4.33,2.4,14.0,3.33,11.0,1.75,0.8,2.67,0.57,-2
/match/br/2719828822,7686.0,4.0,1.0,blue,2.25,1.25,16.0,1.25,1.33,1.0,9.0,0.33,10.0,0.67,2
/match/br/2719804309,-1329.0,0.0,-2.0,red,2.0,4.0,4.5,3.0,1.0,2.0,2.67,3.0,1.6,2.75,2
/match/br/2719803118,8468.0,3.0,0.0,blue,9.0,0.0,3.25,1.33,2.33,1.33,2.0,3.0,8.5,0.7,2
/match/br/2719783036,-139.0,-1.0,-2.0,blue,2.0,0.5,2.75,3.5,11.0,0.43,2.0,2.0,1.25,4.5,2
/match/br/2719757552,2499.0,3.0,0.0,blue,0.6,3.5,3.0,1.4,4.0,6.0,3.0,9.0,1.4,4.0,2
/match/br/2719743898,3671.0,2.0,0.0,red,0.67,2.0,2.75,1.5,8.0,1.0,3.0,2.2,3.0,1.44,2
/match/br/2719740461,-2649.0,-3.0,2.0,red,4.0,1.67,3.0,1.67,0.67,4.0,7.0,1.33,2.33,2.0,-2
/match/br/2719741251,3206.0,1.0,1.0,red,1.0,1.0,3.33,1.43,2.5,1.33,2.0,2.0,3.0,1.4,2
/match/br/2719731954,13490.0,5.0,2.0,blue,5.0,0.0,11.0,0.75,6.0,0.75,5.5,0.4,6.0,0.67,2
/match/br/2719713192,3128.0,-1.0,-3.0,blue,4.5,0.67,1.83,2.0,3.75,2.0,8.0,1.5,13.0,2.33,-1
/match/br/2719705758,-11119.0,-4.0,-2.0,red,0.14,10.0,0.86,4.0,2.0,5.0,1.0,3.67,2.25,3.0,-2
/match/br/2719704103,-6577.0,-3.0,-2.0,red,1.67,8.0,0.6,10.0,1.33,1.33,2.0,4.5,2.0,10.0,-2
/match/br/2719694819,8701.0,4.0,2.0,blue,0.0,3.0,12.0,1.0,4.5,0.8,2.5,0.75,3.0,4.0,1
/match/br/2719690704,1137.0,2.0,-2.0,blue,2.25,0.56,1.67,3.33,1.17,2.5,2.0,1.44,3.75,4.25,2
/match/br/2719692590,5500.0,3.0,-2.0,blue,2.0,1.0,3.25,2.25,1.5,1.8,2.25,1.8,7.0,1.5,1
/match/br/2719683683,-9233.0,-7.0,-2.0,red,0.8,12.0,0.4,5.5,0.8,2.4,0.8,11.0,0.75,11.0,-2
/match/br/2719684001,6315.0,4.0,3.0,blue,3.33,0.5,12.0,1.8,1.0,2.5,4.0,0.75,3.0,1.0,2
/match/br/2719669701,5542.0,3.0,0.0,blue,2.5,0.67,2.33,2.33,4.0,1.25,4.5,3.0,10.0,1.5,0
/match/br/2719664119,-1066.0,1.0,-2.0,red,1.0,2.67,10.0,1.0,2.25,4.5,6.0,2.75,0.86,2.5,-2
/match/br/2719659059,-1078.0,0.0,-2.0,red,1.29,1.0,3.25,2.25,6.5,1.33,4.0,1.86,1.56,3.5,1
/match/br/2719645761,-10472.0,-4.0,-2.0,red,0.5,1.67,1.17,9.0,2.33,3.0,0.38,15.0,0.67,6.0,-2
/match/br/2719641697,-592.0,1.0,-2.0,red,0.33,4.0,2.5,6.0,0.67,3.5,1.25,3.5,1.67,4.5,1
/match/br/2719624881,7181.0,3.0,-1.0,blue,9.0,0.2,7.0,0.6,10.0,0.8,1.0,1.5,7.0,1.0,2
/match/br/2719627485,-4924.0,-2.0,-2.0,red,1.0,3.0,0.5,15.0,2.5,5.0,2.0,1.67,1.0,4.0,-2
/match/br/2719624662,-6322.0,0.0,-2.0,red,1.25,3.67,1.8,17.0,1.75,3.0,1.0,3.33,1.0,5.0,-2
/match/br/2719623400,846.0,0.0,-1.0,red,3.5,1.2,3.25,3.67,4.0,1.0,0.57,2.67,2.0,4.0,0
/match/br/2719618634,-6891.0,-3.0,-3.0,red,4.0,0.33,1.14,2.0,8.0,6.0,0.8,6.0,1.8,2.8,-2
/match/br/2719611856,4105.0,3.0,1.0,blue,3.5,0.5,5.0,0.4,8.0,1.0,5.0,1.0,5.0,4.0,2
/match/br/2719608326,-7617.0,-3.0,-2.0,red,0.5,4.0,4.0,3.0,1.0,1.75,0.4,8.0,1.0,13.0,-1
/match/br/2719605475,1921.0,2.0,2.0,blue,0.83,3.0,2.8,1.57,2.25,1.67,9.0,1.6,4.0,4.5,0
/match/br/2719586653,-1006.0,-1.0,2.0,blue,0.75,3.0,2.0,3.0,2.5,0.25,6.0,0.75,1.67,7.0,-2
/match/br/2719591164,-4567.0,-2.0,-1.0,red,2.75,3.0,1.25,2.17,2.5,1.0,9.0,2.0,2.0,1.4,0
/match/br/2719572936,3221.0,1.0,-2.0,blue,3.0,4.0,1.6,1.29,1.67,4.0,4.0,1.14,5.0,2.25,0
/match/br/2719569344,-3389.0,-2.0,-2.0,blue,1.25,3.0,2.0,3.0,3.33,4.0,2.0,3.5,1.0,2.25,0
/match/br/2719560305,-1938.0,-2.0,2.0,blue,1.0,3.5,2.0,2.67,1.0,5.0,1.75,1.33,1.4,4.0,0
/match/br/2719555488,-3398.0,0.0,-1.0,red,1.0,3.0,1.33,2.4,2.0,1.0,2.67,3.5,3.0,1.6,-1
/match/br/2719554271,1728.0,1.0,3.0,blue,2.5,2.0,2.5,2.2,3.0,3.33,3.0,1.4,3.0,3.5,0
/match/br/2719545714,-4109.0,0.0,-2.0,red,0.0,11.0,0.33,11.0,1.5,3.33,2.0,1.5,2.0,2.25,-2
